target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Earth,earth,rv2_coarse,2,0.7,772,3941,10872663.588139826,360023350.7416899,349150687.1535501,1.2842345842536478,0.19905988769283667,1
Earth,earth,rv2_coarse,3,0.9,722,4005,2218532.437759695,11906568.782225342,9688036.344465647,1.1056356024064886,0.2688842735081205,1
Earth,earth,rv2_coarse,4,1.31,722,3949,1721463.3578601107,2164419.685078501,442956.32721839007,1.9043874559498095,0.0568597416888863,1
Earth,earth,rv2_coarse,5,2.2,770,4087,2414124.177840909,2785919.201324321,371795.0234834119,1.1367598376453631,0.2556386970726794,1
Earth,earth,rv2_coarse,6,3.93,723,3925,1910213.4687932227,1548845.7620700637,-361367.70672315895,-1.568414086033242,0.1167845258746858,1
Earth,earth,rv2_coarse,7,4.7,768,3964,396566.7958170573,2640253.9601852465,2243687.1643681894,1.4936615149812176,0.13526411226495605,1
Earth,earth,rv2_coarse,8,6.55,746,3790,1326328.27669969,188424454.26602077,187098125.98932108,1.0311520325222407,0.3024695306428571,1
Earth,earth,rv2_coarse,9,9.18,792,4318,2491012.829599708,394085808.5758317,391594795.74623203,2.532172752800124,0.011335812699794223,1
Fornax-A,fixed,rv2_coarse,1,0.45,1240,3854,1964405294.5854335,1920742951.5863388,-43662342.999094725,-0.03406275944419434,0.9728271048990447,2
Fornax-A,fixed,rv2_coarse,2,0.7,1109,3604,16751889.303877367,390862340.8227092,374110451.51883185,1.258266708182367,0.2082953169294115,2
Fornax-A,fixed,rv2_coarse,3,0.9,1140,3587,32652311.050438598,3363243.321821857,-29289067.72861674,-0.9547180757091465,0.339720286381636,2
Fornax-A,fixed,rv2_coarse,4,1.31,1093,3578,1890524.8438929552,2158704.92632057,268180.08242761483,1.0105678126411202,0.3122233277655382,2
Fornax-A,fixed,rv2_coarse,5,2.2,1186,3671,3245213.575516442,2559548.921870744,-685664.653645698,-0.8361397990281232,0.4030762608848597,2
Fornax-A,fixed,rv2_coarse,6,3.93,1142,3506,1807311.5371059545,1539176.8906695663,-268134.64643638814,-1.330884407255267,0.18322704865011952,2
Fornax-A,fixed,rv2_coarse,7,4.7,1172,3560,384261.6234534983,2898925.6670433474,2514664.043589849,1.5035547500765465,0.13269604967021098,2
Fornax-A,fixed,rv2_coarse,8,6.55,1088,3448,1974419.8256800035,206777828.8260722,204803409.00039217,1.026888400571394,0.3044730168297751,2
Fornax-A,fixed,rv2_coarse,9,9.18,1269,3841,156094773.97395524,391968533.0430969,235873759.06914166,1.1596870678083446,0.2461762373094496,2
Cygnus-A,fixed,rv2_coarse,1,0.45,20,5074,2459249.359375,1938974520.242905,1936515270.88353,4.197464031096924,2.699205104850222e-05,2
Cygnus-A,fixed,rv2_coarse,2,0.7,23,4690,4768285.521739131,304293401.06525457,299525115.54351544,1.3109875294570723,0.1898619768238683,2
Cygnus-A,fixed,rv2_coarse,3,0.9,13,4714,4735006.668269231,10442518.732750848,5707512.064481617,0.7152821647707807,0.4744347069337973,2
Cygnus-A,fixed,rv2_coarse,4,1.31,25,4646,1564271.24,2098812.548374946,534541.3083749462,2.543111415227132,0.010987018906436719,2
Cygnus-A,fixed,rv2_coarse,5,2.2,19,4838,994618.2993421053,2733780.414440368,1739162.1150982627,7.171128755866005,7.438494264988549e-13,2
Cygnus-A,fixed,rv2_coarse,6,3.93,15,4633,570639.25,1608405.8634389164,1037766.6134389164,8.531060363391692,0.0,2
Cygnus-A,fixed,rv2_coarse,7,4.7,22,4710,308580.42329545453,2285295.3775051627,1976714.9542097081,1.5635344673442,0.11792693517073416,2
Cygnus-A,fixed,rv2_coarse,8,6.55,26,4510,786698.4113581731,158558241.33125088,157771542.9198927,1.0346887378957828,0.30081429723720055,2
Cygnus-A,fixed,rv2_coarse,9,9.18,34,5076,28119148.32904412,335437224.6943059,307318076.3652618,2.2907177358887685,0.021979744164040138,2
Sag-A,fixed,rv2_coarse,1,0.45,788,4306,1137484983.1983662,2076652980.4782572,939167997.279891,1.076502962984782,0.28170237647402385,2
Sag-A,fixed,rv2_coarse,2,0.7,709,4004,1516444780.203103,87933659.44032067,-1428511120.7627823,-0.982978901491017,0.32561782276775464,2
Sag-A,fixed,rv2_coarse,3,0.9,714,4013,6397154.03072479,11143787.793405807,4746633.762681017,0.5053292638383394,0.6133275922249533,2
Sag-A,fixed,rv2_coarse,4,1.31,707,3964,1978241.1379066478,2116945.8618188696,138704.72391222185,0.5854579543778773,0.5582398301030322,2
Sag-A,fixed,rv2_coarse,5,2.2,689,4168,2971640.530478955,2686532.4057701537,-285108.12470880104,-0.30977473724766497,0.7567322640061374,2
Sag-A,fixed,rv2_coarse,6,3.93,692,3956,1110625.4377709539,1691544.780365268,580919.3425943141,3.362053897289878,0.0007736502130712974,2
Sag-A,fixed,rv2_coarse,7,4.7,707,4025,5503436.39736563,1709217.5066892712,-3794218.8906763587,-0.9579440952275782,0.3380909495702795,2
Sag-A,fixed,rv2_coarse,8,6.55,650,3886,13059443.255643029,181839805.57037282,168780362.31472978,0.9516758252793555,0.341261413299087,2
Sag-A,fixed,rv2_coarse,9,9.18,808,4302,29712571.775651686,390429485.2619149,360716913.4862632,2.2898843436807343,0.022028022055066154,2
Mercury,planet,rv2_coarse,1,0.45,770,4324,1079360032.6364448,2083094050.7792842,1003734018.1428394,1.2131397590788608,0.22507639120379785,2
Mercury,planet,rv2_coarse,2,0.7,788,3925,10686609.46827411,361483993.19797295,350797383.72969884,1.2850453492614224,0.19877643733617334,2
Mercury,planet,rv2_coarse,3,0.9,716,4011,3202322.7071403633,11716461.065709922,8514138.358569559,0.9654346755726102,0.3343271404374655,2
Mercury,planet,rv2_coarse,4,1.31,706,3965,1813940.527177762,2146165.9189312737,332225.39175351174,1.394698382657422,0.16310681282625783,2
Mercury,planet,rv2_coarse,5,2.2,779,4078,2244379.5055359434,2819165.2177384747,574785.7122025313,1.8824741537688656,0.059771665945635766,2
Mercury,planet,rv2_coarse,6,3.93,723,3925,1370152.310165975,1648327.0914171974,278174.78125122236,1.6647124668978697,0.09597013454364367,2
Mercury,planet,rv2_coarse,7,4.7,714,4018,376699.6617647059,2613630.2734847725,2236930.6117200665,1.509540803816219,0.13116063601359174,2
Mercury,planet,rv2_coarse,8,6.55,664,3872,1638151.266683923,184408675.13470006,182770523.86801612,1.0290915738891095,0.3034366453092099,2
Mercury,planet,rv2_coarse,9,9.18,770,4340,690348792.723265,270061482.3028964,-420287310.4203687,-0.8373009806249372,0.4024234081984539,2
Venus,planet,rv2_coarse,1,0.45,1073,4021,2268539800.9923115,1841398332.3140855,-427141468.678226,-0.4659630742387349,0.6412419318482778,2
Venus,planet,rv2_coarse,2,0.7,960,3753,323950188.05421245,297429667.2078337,-26520520.846378744,-0.06421019499720547,0.9488028597147025,2
Venus,planet,rv2_coarse,3,0.9,992,3735,2360304.75718246,12569254.638219545,10208949.881037084,1.0866779491408103,0.2771791625179332,2
Venus,planet,rv2_coarse,4,1.31,954,3717,2844697.1753144655,1903779.6006187785,-940917.574695687,-1.00712165478867,0.31387631608454925,2
Venus,planet,rv2_coarse,5,2.2,1059,3798,2114601.771010387,2897726.202540811,783124.4315304239,2.4275002465218654,0.015203276514698771,2
Venus,planet,rv2_coarse,6,3.93,970,3678,1389541.4244201032,1661894.7178833606,272353.2934632574,1.672682713361463,0.0943897740786972,2
Venus,planet,rv2_coarse,7,4.7,932,3800,358525.5681859618,2746416.886266447,2387891.3180804853,1.5240375482720476,0.12749933175798,2
Venus,planet,rv2_coarse,8,6.55,1000,3536,12470599.5759375,198712534.78130633,186241935.20536882,0.9564956237554963,0.33882189428888565,2
Venus,planet,rv2_coarse,9,9.18,1026,4084,29824181.096871953,409656168.8996312,379831987.80275923,2.2918054359531963,0.021916872866375003,2
Mars,planet,rv2_coarse,1,0.45,931,4163,2306454212.85909,1847489077.2346566,-458965135.6244333,-0.41938849774648473,0.6749322289339212,2
Mars,planet,rv2_coarse,2,0.7,847,3866,57068771.121605664,356675755.92939574,299606984.80779004,1.0684973559220898,0.2852962224501048,2
Mars,planet,rv2_coarse,3,0.9,831,3896,5941203.971871239,11383585.187949179,5442381.21607794,0.5746944105223419,0.5654979883438394,2
Mars,planet,rv2_coarse,4,1.31,850,3821,1994315.0875735295,2118561.124394792,124246.03682126268,0.48378161442761586,0.6285408645571533,2
Mars,planet,rv2_coarse,5,2.2,839,4018,2238629.6834028605,2828949.0015866105,590319.3181837499,1.8516580663124322,0.0640749391663551,2
Mars,planet,rv2_coarse,6,3.93,817,3831,1447495.426637087,1638658.3634821195,191162.9368450325,1.0305352109856654,0.3027588320570682,2
Mars,planet,rv2_coarse,7,4.7,850,3882,3183013.9913970586,2077529.1356708698,-1105484.8557261887,-0.3582734763182905,0.7201386652857438,2
Mars,planet,rv2_coarse,8,6.55,811,3725,858905963.7088808,4978627.112680369,-853927336.5962005,-1.0076574357935815,0.3136189454241489,2
Mars,planet,rv2_coarse,9,9.18,926,4184,400143396.4496237,318619172.67665696,-81524223.77296674,-0.19421590088197022,0.8460068328175998,2
Jupiter,planet,rv2_coarse,1,0.45,471,4623,1502330779.9166667,1975082868.9939299,472752089.0772631,0.38640587488061046,0.6991960998416402,2
Jupiter,planet,rv2_coarse,2,0.7,497,4216,2155090439.5674043,84479547.69877702,-2070610891.8686273,-0.999822418891665,0.3173964543523624,2
Jupiter,planet,rv2_coarse,3,0.9,471,4256,1604671.8505838641,11403145.665237311,9798473.814653447,1.1889016319813206,0.23447837787507098,2
Jupiter,planet,rv2_coarse,4,1.31,472,4199,1715436.4731197034,2138724.4261580138,423287.9530383104,1.9260076188449318,0.05410342253200229,2
Jupiter,planet,rv2_coarse,5,2.2,494,4363,1117742.7599949392,2909182.321639354,1791439.5616444147,6.693131863450241,2.184430414331473e-11,2
Jupiter,planet,rv2_coarse,6,3.93,486,4162,1424797.0547839506,1626105.8590671553,201308.80428320472,0.8462216330884942,0.39742911588931173,2
Jupiter,planet,rv2_coarse,7,4.7,489,4243,442218.57604805724,2487458.1931827283,2045239.617134671,1.4514387510034061,0.14665772583361303,2
Jupiter,planet,rv2_coarse,8,6.55,471,4065,17799643.740520503,173858423.2130016,156058779.4724811,0.9182484963377627,0.35848878442330867,2
Jupiter,planet,rv2_coarse,9,9.18,593,4517,1835279.9755085371,376919876.59198755,375084596.61647904,2.537133381319117,0.01117643627540077,2
Saturn,planet,rv2_coarse,1,0.45,985,4109,1820484527.6556473,1957952942.5550926,137468414.8994453,0.15347275343952504,0.8780254753482029,2
Saturn,planet,rv2_coarse,2,0.7,879,3834,351303304.6837815,291718861.9577465,-59584442.726035,-0.13822909144529086,0.8900593641358305,2
Saturn,planet,rv2_coarse,3,0.9,890,3837,3443961.431530899,12046511.003078576,8602549.571547678,0.936031184899034,0.34925713175468953,2
Saturn,planet,rv2_coarse,4,1.31,879,3792,2978392.3870875994,1891398.4632120254,-1086993.923875574,-1.0722984081516527,0.2835860215431143,2
Saturn,planet,rv2_coarse,5,2.2,953,3904,2419727.680613851,2801979.2297963626,382251.5491825114,1.188268253278204,0.23472774097869786,2
Saturn,planet,rv2_coarse,6,3.93,896,3752,1345278.1176060268,1667093.4863239606,321815.3687179338,1.9808270660475442,0.04761067040806033,2
Saturn,planet,rv2_coarse,7,4.7,866,3866,373130.1633075247,2702379.5333516556,2329249.370044131,1.5124174988268047,0.13042768604762567,2
Saturn,planet,rv2_coarse,8,6.55,889,3647,13614997.507241283,192765119.21543714,179150121.70819587,0.9485232024013974,0.3428631665802069,2
Saturn,planet,rv2_coarse,9,9.18,896,4214,33954786.09374128,397060255.161721,363105469.0679797,2.247902718721136,0.024582393783783907,2
Uranus,planet,rv2_coarse,1,0.45,123,4971,45976455.38922764,1978022690.9448426,1932046235.555615,4.101026111626705,4.1132213803418693e-05,2
Uranus,planet,rv2_coarse,2,0.7,99,4614,14456442.282828283,309019188.07478195,294562745.7919537,1.2683873955629523,0.20465964059474384,2
Uranus,planet,rv2_coarse,3,0.9,90,4637,2656329.0479166666,10577640.45256901,7921311.404652343,1.046059477388853,0.29553357279210957,2
Uranus,planet,rv2_coarse,4,1.31,90,4581,2685877.7993055554,2084361.6849623444,-601516.114343211,-1.2387192174987767,0.21544949926634915,2
Uranus,planet,rv2_coarse,5,2.2,91,4766,5856286.116758241,2667227.309300252,-3189058.8074579895,-5.84537323837499,5.054336948973059e-09,2
Uranus,planet,rv2_coarse,6,3.93,87,4561,1143804.7772988505,1613855.0621437186,470050.2848448681,1.106969331153698,0.26830718828393785,2
Uranus,planet,rv2_coarse,7,4.7,75,4657,523419.7208333333,2304331.8699375815,1780912.1491042483,1.3911889446397443,0.1641681387740732,2
Uranus,planet,rv2_coarse,8,6.55,91,4445,954383.7156593406,160861928.8289115,159907545.11325216,1.0335838546645244,0.30133075042272095,2
Uranus,planet,rv2_coarse,9,9.18,107,5003,842553.332177278,340504747.2286511,339662193.8964738,2.544568828835234,0.010941274638595955,2
Neptune,planet,rv2_coarse,1,0.45,1277,3817,2935157143.874853,1595548920.0868483,-1339608223.7880049,-1.0779741577224404,0.2810452889020696,2
Neptune,planet,rv2_coarse,2,0.7,1210,3503,256424760.96033058,318861478.9611887,62436718.0008581,0.16317563150126385,0.8703801522827761,2
Neptune,planet,rv2_coarse,3,0.9,1244,3483,2383562.2836615755,13299579.93453919,10916017.650877614,1.0837515634008164,0.27847496645441217,2
Neptune,planet,rv2_coarse,4,1.31,1192,3479,2643812.713716443,1908239.472837022,-735573.2408794211,-0.9829907482655232,0.32561199208151725,2
Neptune,planet,rv2_coarse,5,2.2,1231,3626,2434803.399675061,2826167.790333701,391364.39065863984,1.136194063021785,0.2558753547101884,2
Neptune,planet,rv2_coarse,6,3.93,1188,3460,1775772.390256734,1546441.1429010115,-229331.2473557226,-1.0180127918785276,0.30867187701356147,2
Neptune,planet,rv2_coarse,7,4.7,1203,3529,389051.13487115543,2919382.681244493,2530331.5463733375,1.4997870728692468,0.13366956696638743,2
Neptune,planet,rv2_coarse,8,6.55,1224,3312,11255526.512187883,211757656.4346977,200502129.9225098,0.9650313250220539,0.33452912218019737,2
Neptune,planet,rv2_coarse,9,9.18,1275,3835,256903569.7912163,358822256.09066063,101918686.29944432,0.3634401864858518,0.7162760866210791,2
Earth,earth,rv2_coarse,1,0.45,816,4278,235886008.30269608,2254773940.608856,2018887932.3061602,3.6016383097217464,0.000316218112410116,2
Earth,earth,rv2_coarse,2,0.7,811,3902,13555366.383477189,362955489.34547514,349400122.9619979,1.2722754347179044,0.20327527353438946,2
Earth,earth,rv2_coarse,3,0.9,732,3995,1943671.0395321038,11981181.775203379,10037510.735671274,1.1431625105214196,0.2529711243673578,2
Earth,earth,rv2_coarse,4,1.31,704,3967,1863266.637162642,2137244.811743761,273978.17458111886,1.1230534757834634,0.26141478359564907,2
Earth,earth,rv2_coarse,5,2.2,792,4065,2396945.6253945706,2791278.341313038,394332.7159184674,1.1827244046670295,0.23691838888616523,2
Earth,earth,rv2_coarse,6,3.93,720,3928,1657508.517534722,1595442.418899567,-62066.09863515501,-0.30166618610330687,0.7629065476407517,2
Earth,earth,rv2_coarse,7,4.7,772,3960,378224.6942195596,2646096.0942990696,2267871.40007951,1.5083199412322477,0.1314726619194715,2
Earth,earth,rv2_coarse,8,6.55,707,3829,2263351.9264221624,186345764.62539992,184082412.69897777,1.0249624657912526,0.30538089835129356,2
Earth,earth,rv2_coarse,9,9.18,808,4302,744566088.7358205,256165970.22151124,-488400118.5143093,-1.0017672970065599,0.31645599534481583,2
Fornax-A,fixed,rv2_coarse,1,0.45,1278,3816,551091249.5550176,2393635032.4340606,1842543782.879043,2.8537021853565485,0.004321302039173913,3
Fornax-A,fixed,rv2_coarse,2,0.7,1139,3574,919207077.0122914,106398673.99161834,-812808403.020673,-0.8961441178471998,0.37017579694872316,3
Fornax-A,fixed,rv2_coarse,3,0.9,1173,3554,2690086.455242967,12980336.798220316,10290250.342977349,1.0402998640514358,0.2982006073431327,3
Fornax-A,fixed,rv2_coarse,4,1.31,1095,3576,1849425.9785388128,2171439.71875,322013.74021118716,1.2099745459332316,0.22628866028074435,3
Fornax-A,fixed,rv2_coarse,5,2.2,1191,3666,3163639.8034214946,2585115.217369067,-578524.5860524275,-0.7043676318453883,0.48120385804051446,3
Fornax-A,fixed,rv2_coarse,6,3.93,1080,3568,1704259.8207175925,1575028.9651590528,-129230.85555853974,-0.6879237503779263,0.49150079933903124,3
Fornax-A,fixed,rv2_coarse,7,4.7,1131,3601,395379.6986626879,2866802.4321506014,2471422.7334879134,1.4946974072618051,0.13499343126310537,3
Fornax-A,fixed,rv2_coarse,8,6.55,1077,3459,640238643.2790884,7395520.020543103,-632843123.2585453,-0.9915926045985322,0.32139629830497185,3
Fornax-A,fixed,rv2_coarse,9,9.18,1275,3835,197913755.1866636,378434254.427246,180520499.24058238,0.7143138136053169,0.4750331523628435,3
Cygnus-A,fixed,rv2_coarse,1,0.45,20,5074,9882885.509375,1938945258.7681317,1929062373.2587566,4.181008426320379,2.9021910771254156e-05,3
Cygnus-A,fixed,rv2_coarse,2,0.7,20,4693,2947823.5,304109687.8527688,301161864.3527688,1.3190669471443761,0.18714673202748378,3
Cygnus-A,fixed,rv2_coarse,3,0.9,15,4712,2118656.2125,10453270.065723153,8334613.853223152,1.1131283593424055,0.26565330542208576,3
Cygnus-A,fixed,rv2_coarse,4,1.31,29,4642,1647672.0689655172,2098752.130708746,451080.06174322893,2.120873545319981,0.033932445465223005,3
Cygnus-A,fixed,rv2_coarse,5,2.2,17,4840,1077381.8272058824,2732771.0540676652,1655389.2268617828,6.84915357032664,7.428724302371847e-12,3
Cygnus-A,fixed,rv2_coarse,6,3.93,21,4627,517128.4910714286,1609994.4360816944,1092865.9450102658,11.784157654380676,0.0,3
Cygnus-A,fixed,rv2_coarse,7,4.7,21,4711,344506.52678571426,2284715.635809662,1940209.1090239475,1.5347774893007793,0.12483849404720049,3
Cygnus-A,fixed,rv2_coarse,8,6.55,20,4516,843711.715625,158348372.08333132,157504660.36770633,1.0343125003667177,0.3009900948757298,3
Cygnus-A,fixed,rv2_coarse,9,9.18,34,5076,983621.0882352941,335618983.54501265,334635362.45677733,2.5434647434515347,0.010975913311966679,3
Sag-A,fixed,rv2_coarse,1,0.45,747,4347,1210114456.1173027,2055314102.13482,845199646.0175173,0.9043223701646323,0.36582448826416103,3
Sag-A,fixed,rv2_coarse,2,0.7,728,3985,62561795.516483516,346725403.8712783,284163608.35479474,1.0391178099594456,0.29874994889313666,3
Sag-A,fixed,rv2_coarse,3,0.9,689,4038,2781159.55170537,11731394.12128529,8950234.56957992,1.0294904871770123,0.30324924768263517,3
Sag-A,fixed,rv2_coarse,4,1.31,684,3987,2058029.4569627193,2102457.4196607727,44427.962698053336,0.17609018035320165,0.8602230953278465,3
Sag-A,fixed,rv2_coarse,5,2.2,734,4123,2410982.4524012264,2783232.1786775407,372249.72627631435,1.1445378692317187,0.2524006422064915,3
Sag-A,fixed,rv2_coarse,6,3.93,697,3951,979086.4158895265,1715484.8702069097,736398.4543173832,5.956250843226001,2.580901048432338e-09,3
Sag-A,fixed,rv2_coarse,7,4.7,698,4034,2217727.7250179085,2286206.258130718,68478.53311280953,0.02992159669228094,0.9761295818897704,3
Sag-A,fixed,rv2_coarse,8,6.55,677,3859,1281780.4128854321,185086902.6232478,183805122.21036237,1.0314433924231758,0.30233294109364994,3
Sag-A,fixed,rv2_coarse,9,9.18,810,4300,3053876.3214409724,395619014.8304924,392565138.5090514,2.527808350943267,0.011477698607073261,3
Mercury,planet,rv2_coarse,1,0.45,782,4312,575395888.566736,2177283468.4231215,1601887579.8563855,2.603837062458534,0.00921865712893788,3
Mercury,planet,rv2_coarse,2,0.7,721,3992,10192681.718507553,355685570.6523046,345492888.93379706,1.2872191768207573,0.1980179050056745,3
Mercury,planet,rv2_coarse,3,0.9,714,4013,1906396.237570028,11942791.298093695,10036395.060523666,1.1481768403867072,0.2508955679750744,3
Mercury,planet,rv2_coarse,4,1.31,702,3969,1990467.1533119658,2114608.702223482,124141.54891151632,0.45620123265844975,0.6482452791025053,3
Mercury,planet,rv2_coarse,5,2.2,771,4086,3254913.01596952,2627359.142789403,-627553.873180117,-0.7465094764531123,0.4553597092132948,3
Mercury,planet,rv2_coarse,6,3.93,705,3943,1546591.0703014184,1615510.3346436722,68919.2643422538,0.32955753402884774,0.741734314403695,3
