target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Earth,earth,rv2_coarse,1,0.45,810,4284,423159810.7468364,2216537454.2471404,1793377643.500304,3.1448879907900826,0.0016615043060830281,1
Earth,earth,rv2_coarse,2,0.7,766,3947,14309004.496140921,358825696.50848746,344516692.01234657,1.2689316171395428,0.20446545455696397,1
Earth,earth,rv2_coarse,3,0.9,754,3973,48460272.37831565,3208795.1219796124,-45251477.25633604,-0.9759960084931955,0.3290664423439167,1
Earth,earth,rv2_coarse,4,1.31,693,3978,1765899.632936508,2153449.330096782,387549.69716027426,1.6303408362039726,0.10302948137162593,1
Earth,earth,rv2_coarse,5,2.2,768,4089,2021516.8262532551,2859477.248761922,837960.422508667,2.817389224078569,0.004841581296581854,1
Earth,earth,rv2_coarse,6,3.93,730,3918,1511361.3762842466,1622514.0758996936,111152.69961544708,0.6715377976133621,0.5018779889984364,1
Earth,earth,rv2_coarse,7,4.7,772,3960,367869.3544365285,2648114.862559802,2280245.5081232735,1.5165672713330336,0.1293759738522573,1
Earth,earth,rv2_coarse,8,6.55,721,3815,2230846.1528367717,187027439.70811045,184796593.55527368,1.0251803374498771,0.3052781041312931,1
Earth,earth,rv2_coarse,9,9.18,848,4262,84039119.02894218,383005685.27802473,298966566.24908257,1.6962250113197477,0.08984327553435567,1
Fornax-A,fixed,rv2_coarse,1,0.45,1285,3809,848317330.1731031,2296749312.530126,1448431982.357023,1.947415247985693,0.05148497146832032,2
Fornax-A,fixed,rv2_coarse,2,0.7,1118,3595,10638771.622579558,393700020.8314325,383061249.20885295,1.2853048209550741,0.19868578617325272,2
Fornax-A,fixed,rv2_coarse,3,0.9,1148,3579,32532807.365309235,3336106.604498463,-29196700.76081077,-0.9583321845917844,0.33789527949872333,2
Fornax-A,fixed,rv2_coarse,4,1.31,1107,3564,1721503.2652439023,2212257.5101360832,490754.2448921809,1.8335282326323517,0.06672405395689562,2
Fornax-A,fixed,rv2_coarse,5,2.2,1143,3714,2394850.362915573,2829190.47601979,434340.11310421675,1.211526307704406,0.2256937583396459,2
Fornax-A,fixed,rv2_coarse,6,3.93,1118,3530,1609521.5673635958,1603642.7313739376,-5878.835989658255,-0.03386777331626486,0.9729825916061827,2
Fornax-A,fixed,rv2_coarse,7,4.7,1148,3584,368265.58803353657,2887210.1289897645,2518944.540956228,1.5163107689083448,0.12944078989316465,2
Fornax-A,fixed,rv2_coarse,8,6.55,1122,3414,614013492.1301874,7672813.237424255,-606340678.8927631,-0.9897416098135589,0.32230043131197705,2
Fornax-A,fixed,rv2_coarse,9,9.18,1250,3860,2608621.820359375,440511561.22177076,437902939.4014114,2.531496818040693,0.011357684794756073,2
Cygnus-A,fixed,rv2_coarse,1,0.45,22,5072,8306271.536931818,1939712768.676237,1931406497.1393054,4.184496131127944,2.8579931437677786e-05,2
Cygnus-A,fixed,rv2_coarse,2,0.7,19,4694,2639210.1052631577,304046778.1361406,301407568.0308774,1.320435364036286,0.18668970298178933,2
Cygnus-A,fixed,rv2_coarse,3,0.9,20,4707,3658871.05,10455579.13147971,6796708.0814797105,0.8837775891210895,0.37681628650034615,2
Cygnus-A,fixed,rv2_coarse,4,1.31,15,4656,7986224.733333333,2076975.1953930412,-5909249.537940292,-1.0854362716514872,0.2777284748517017,2
Cygnus-A,fixed,rv2_coarse,5,2.2,23,4834,1809469.8206521738,2731342.487975796,921872.6673236224,1.937474051609797,0.052687422296372466,2
Cygnus-A,fixed,rv2_coarse,6,3.93,19,4629,665657.5427631579,1608912.6076366387,943255.0648734808,7.325836552652606,2.3736568266485847e-13,2
Cygnus-A,fixed,rv2_coarse,7,4.7,25,4707,307889.2625,2286558.904992419,1978669.6424924189,1.563930226401647,0.11783395513359007,2
Cygnus-A,fixed,rv2_coarse,8,6.55,19,4517,767738.384868421,158313822.34521237,157546083.96034396,1.0348135863642165,0.3007559766933441,2
Cygnus-A,fixed,rv2_coarse,9,9.18,35,5075,2122668.1767857145,335677066.05030483,333554397.8735191,2.53468539907656,0.01125483527566118,2
Sag-A,fixed,rv2_coarse,1,0.45,806,4288,2523106011.3049006,1820145162.2173362,-702960849.0875645,-0.4232431892768554,0.6721178387592701,2
Sag-A,fixed,rv2_coarse,2,0.7,737,3976,63200515.68385346,347250236.79679173,284049721.1129383,1.036857525825097,0.2998022612559108,2
Sag-A,fixed,rv2_coarse,3,0.9,664,4063,6529504.630271085,11063745.340481171,4534240.710210087,0.4835621594722732,0.6286966354660712,2
Sag-A,fixed,rv2_coarse,4,1.31,715,3956,2270759.363548951,2064357.1627433014,-206402.20080564986,-0.8712418868284707,0.383622093565974,2
Sag-A,fixed,rv2_coarse,5,2.2,734,4123,2368655.9660252044,2790767.3814425175,422111.4154173131,1.4281568187427387,0.15324672635062098,2
Sag-A,fixed,rv2_coarse,6,3.93,691,3957,1083012.7853654125,1696219.8937010362,613207.1083356238,4.293593071349679,1.758045673150299e-05,2
Sag-A,fixed,rv2_coarse,7,4.7,671,4061,2287820.4920827122,2274169.526514237,-13650.965568475425,-0.005837377689926124,0.9953424729165037,2
Sag-A,fixed,rv2_coarse,8,6.55,671,3865,2176339.6354845846,184646260.97470286,182469921.3392183,1.0255374110454445,0.30510968256698257,2
Sag-A,fixed,rv2_coarse,9,9.18,775,4335,162736804.50862902,363901817.78484356,201165013.27621454,0.9149869867933885,0.36019846178112247,2
Mercury,planet,rv2_coarse,1,0.45,767,4327,978117402.6920632,2100344315.4228969,1122226912.7308335,1.470980246955278,0.14129645892686526,2
Mercury,planet,rv2_coarse,2,0.7,749,3964,13146740.81575434,357567813.4944611,344421072.67870677,1.2740402059652423,0.20264916754665818,2
Mercury,planet,rv2_coarse,3,0.9,714,4013,3285271.886992297,11697459.323588962,8412187.436596666,0.954277014746166,0.3399434396792773,2
Mercury,planet,rv2_coarse,4,1.31,706,3965,1906760.8739376771,2129638.512925599,222877.63898792164,0.8989790777167944,0.36866380499960094,2
Mercury,planet,rv2_coarse,5,2.2,754,4103,2262035.7411306365,2812418.3387612724,550382.5976306358,1.8042472075146287,0.07119256179415889,2
Mercury,planet,rv2_coarse,6,3.93,715,3933,1444341.2047202797,1634274.0891653954,189932.8844451157,1.087608322956448,0.2767680549048799,2
Mercury,planet,rv2_coarse,7,4.7,738,3994,3533624.9983909214,2043744.3035927182,-1489880.6947982032,-0.4326002165911817,0.6653052320691348,2
Mercury,planet,rv2_coarse,8,6.55,696,3840,2779918.3270474137,185724817.5539093,182944899.2268619,1.021556378774544,0.3069909123558441,2
Mercury,planet,rv2_coarse,9,9.18,791,4319,1113373996.1332371,190543313.8805496,-922830682.2526875,-1.5209490178982674,0.12827263164247182,2
Venus,planet,rv2_coarse,1,0.45,1011,4083,3497377360.8793893,1543609451.102284,-1953767909.7771053,-1.2154519461710571,0.22419376596450213,2
Venus,planet,rv2_coarse,2,0.7,965,3748,14207890.14611399,377143838.73320276,362935948.58708876,1.2695434919943815,0.20424728894812216,2
Venus,planet,rv2_coarse,3,0.9,986,3741,2795372.007162779,12438212.134138599,9642840.12697582,1.0244778987615408,0.30560960466139964,2
Venus,planet,rv2_coarse,4,1.31,987,3684,2635887.750379939,1951294.4275583604,-684593.3228215787,-0.7620160088879377,0.446050449541989,2
Venus,planet,rv2_coarse,5,2.2,1006,3851,3965521.381026342,2403431.0266002337,-1562090.3544261083,-1.391353036972525,0.16411839822696717,2
Venus,planet,rv2_coarse,6,3.93,983,3665,1263993.521871821,1696534.330712824,432540.8088410029,1.7902895494112703,0.07340737543227749,2
Venus,planet,rv2_coarse,7,4.7,1005,3727,392944.58381772775,2783906.8126173867,2390962.228799659,1.4966344969862302,0.1344883888034556,2
Venus,planet,rv2_coarse,8,6.55,967,3569,20269313.21102637,194877471.75331303,174608158.54228666,0.9042937768202028,0.36583964577357375,2
Venus,planet,rv2_coarse,9,9.18,1056,4054,280980367.1713941,347044927.4441273,66064560.27273321,0.2248585460725113,0.8220893189046596,2
Mars,planet,rv2_coarse,1,0.45,951,4143,1686322468.9007623,1987620862.364244,301298393.46348166,0.3167912734780551,0.7514019861979426,2
Mars,planet,rv2_coarse,2,0.7,842,3871,62793692.28384798,355043511.4079163,292249819.1240683,1.0432935805443182,0.29681234331820106,2
Mars,planet,rv2_coarse,3,0.9,826,3901,5315244.111607143,11509150.668210074,6193906.556602932,0.6553767244137575,0.5122252334553634,2
Mars,planet,rv2_coarse,4,1.31,834,3837,2090065.243705036,2097231.0314047434,7165.787699707551,0.029570966221147642,0.976409220782416,2
Mars,planet,rv2_coarse,5,2.2,856,4001,2239283.074474299,2831317.4408897776,592034.3664154788,1.9672239401573248,0.049157399208591634,2
Mars,planet,rv2_coarse,6,3.93,824,3824,1323007.6657311893,1665833.0641997908,342825.3984686015,1.889224965230934,0.05886169086571358,2
Mars,planet,rv2_coarse,7,4.7,866,3866,6590209.571449191,1309728.0156458397,-5280481.555803351,-0.8519882155138284,0.39422063276368347,2
Mars,planet,rv2_coarse,8,6.55,795,3741,2091846.2309404481,190712404.3862708,188620558.15533033,1.0261009161570671,0.30484401850799125,2
Mars,planet,rv2_coarse,9,9.18,908,4202,545461608.6562715,287566935.4906211,-257894673.16565037,-0.5767779877676565,0.5640894413293416,2
Jupiter,planet,rv2_coarse,1,0.45,515,4579,1361168731.1633496,1995502075.595231,634333344.4318814,0.5578425371391337,0.5769519131297223,2
Jupiter,planet,rv2_coarse,2,0.7,486,4227,89841273.76954733,327320289.21481997,237479015.44527262,0.8978713888692955,0.3692541196449213,2
Jupiter,planet,rv2_coarse,3,0.9,441,4286,2062481.435515873,11287455.45492592,9224974.019410048,1.1271543770277017,0.2596772160441456,2
Jupiter,planet,rv2_coarse,4,1.31,476,4195,2032753.1475840337,2103122.617997616,70369.4704135824,0.31376347385490455,0.7537006880487496,2
Jupiter,planet,rv2_coarse,5,2.2,513,4344,1179716.4251949317,2909699.0945269335,1729982.6693320018,6.434871122396615,1.2357803669260647e-10,2
Jupiter,planet,rv2_coarse,6,3.93,479,4169,1285806.6482254697,1641737.2438384504,355930.59561298066,1.5117126198628574,0.13060698676971438,2
Jupiter,planet,rv2_coarse,7,4.7,493,4239,442275.5976166329,2489381.4880247265,2047105.8904080936,1.4515006469893494,0.14664050221126113,2
Jupiter,planet,rv2_coarse,8,6.55,469,4067,2212503.377090552,175579163.62891105,173366660.2518205,1.0252909687516736,0.30522591586727943,2
Jupiter,planet,rv2_coarse,9,9.18,572,4538,5810132.638227983,374683122.0190432,368872989.3808152,2.5062820107426105,0.01220082644864795,2
Saturn,planet,rv2_coarse,1,0.45,956,4138,3591478414.172856,1547837732.4191487,-2043640681.7537072,-1.2139735454449279,0.22475782637427777,2
Saturn,planet,rv2_coarse,2,0.7,861,3852,16110432.912891986,366919688.1684953,350809255.2556033,1.2611446505107307,0.2072567360730826,2
Saturn,planet,rv2_coarse,3,0.9,910,3817,3089013.2533653844,12176208.103828268,9087194.850462884,0.9840831038987133,0.3250746537275573,2
Saturn,planet,rv2_coarse,4,1.31,901,3770,2842542.544533851,1917522.2939323608,-925020.2506014903,-0.9389617372932794,0.34775038971170336,2
Saturn,planet,rv2_coarse,5,2.2,912,3945,4460569.636513158,2326207.3217363753,-2134362.3147767824,-1.7249607928163209,0.0845345384834133,2
Saturn,planet,rv2_coarse,6,3.93,870,3778,1297399.271551724,1675904.337695209,378505.066143485,1.4193664886392399,0.15579219708253622,2
Saturn,planet,rv2_coarse,7,4.7,899,3833,2994498.784468094,2107611.6853965563,-886887.0990715376,-0.2994822260309168,0.7645721316458405,2
Saturn,planet,rv2_coarse,8,6.55,869,3667,22342877.714821275,189719705.97994465,167376828.26512337,0.8900215362782629,0.37345432217710606,2
Saturn,planet,rv2_coarse,9,9.18,955,4155,879688615.320607,207829789.64146924,-671858825.6791377,-1.3349001859945708,0.18190901690969152,2
Uranus,planet,rv2_coarse,1,0.45,134,4960,398528164.4011194,1972782888.4415197,1574254724.0404003,2.714310936868439,0.006641379749951826,2
Uranus,planet,rv2_coarse,2,0.7,89,4624,10105636.82022472,308465899.62933475,298360262.80911005,1.287564019043745,0.1978977710911245,2
Uranus,planet,rv2_coarse,3,0.9,89,4638,2705099.4810393257,10574996.666464532,7869897.185425206,1.0398688422256936,0.2984008399341169,2
Uranus,planet,rv2_coarse,4,1.31,89,4582,2741298.213483146,2083416.4861959843,-657881.7272871616,-1.1728733492190422,0.24084659835933264,2
Uranus,planet,rv2_coarse,5,2.2,83,4774,5331444.9585843375,2681696.1586065143,-2649748.799977823,-5.493991557407545,3.929492842225102e-08,2
Uranus,planet,rv2_coarse,6,3.93,91,4557,582691.6531593406,1625472.682384244,1042781.0292249033,10.506513524098107,0.0,2
Uranus,planet,rv2_coarse,7,4.7,87,4645,470617.5438218391,2309921.694520843,1839304.150699004,1.434708478015279,0.15137018729631468,2
Uranus,planet,rv2_coarse,8,6.55,97,4439,6303347.358891753,160961184.471463,154657837.11257124,0.99800071260556,0.3182790130942812,2
Uranus,planet,rv2_coarse,9,9.18,94,5016,3264860.494015957,339579048.3861736,336314187.8921577,2.5256367556548716,0.011548882289093454,2
Neptune,planet,rv2_coarse,1,0.45,1232,3862,2588228952.457995,1721830096.1344995,-866398856.3234954,-0.8753018016634975,0.38140971408589164,2
Neptune,planet,rv2_coarse,2,0.7,1177,3536,1137733233.1163976,24924690.663191162,-1112808542.4532065,-1.223659697112093,0.22108062940277762,2
Neptune,planet,rv2_coarse,3,0.9,1235,3492,1978077.0309716598,13414852.021656644,11436774.990684984,1.1386054781942458,0.25486774250044375,2
Neptune,planet,rv2_coarse,4,1.31,1217,3454,2492825.6612571897,1956114.9539664157,-536710.707290774,-0.7350213216234881,0.4623265089238071,2
Neptune,planet,rv2_coarse,5,2.2,1267,3590,2392891.556481847,2844884.0642583566,451992.5077765095,1.2887811194363274,0.1974741916895748,2
Neptune,planet,rv2_coarse,6,3.93,1194,3454,1769436.1825272194,1548233.107158367,-221203.07536885235,-0.9127056532511441,0.3613973698767159,2
Neptune,planet,rv2_coarse,7,4.7,1238,3494,406552.49636510503,2938528.3362512356,2531975.8398861308,1.4858719437476118,0.13731299593588653,2
Neptune,planet,rv2_coarse,8,6.55,1177,3359,17625456.971371867,206720142.81254303,189094685.84117118,0.92254434926678,0.3562447084024494,2
Neptune,planet,rv2_coarse,9,9.18,1307,3803,207463650.13740018,376671157.7338686,169207507.59646842,0.6538033840424564,0.5132384860052499,2
Earth,earth,rv2_coarse,1,0.45,802,4292,278196366.3823254,2240282482.493258,1962086116.1109326,3.522873824274521,0.00042689454135302896,2
Earth,earth,rv2_coarse,2,0.7,764,3949,13956125.469895288,358719483.8450352,344763358.3751399,1.2704835057283137,0.20391245457130802,2
Earth,earth,rv2_coarse,3,0.9,748,3979,1917641.9424298129,12026436.848438678,10108794.906008866,1.1467055923516087,0.25150331840854934,2
Earth,earth,rv2_coarse,4,1.31,721,3950,1761165.6953883495,2157060.6112341774,395894.9158458279,1.6596090158810037,0.09699313340723159,2
Earth,earth,rv2_coarse,5,2.2,761,4096,2169272.6100525623,2830593.4903564453,661320.880303883,2.0910198812424645,0.03652628182377371,2
Earth,earth,rv2_coarse,6,3.93,762,3886,1776221.3896817586,1571493.3749678333,-204728.0147139253,-1.0057632683851057,0.3145294604861155,2
Earth,earth,rv2_coarse,7,4.7,753,3979,359154.8320883134,2638875.699622849,2279720.8675345355,1.5235030536005023,0.12763289732011884,2
Earth,earth,rv2_coarse,8,6.55,721,3815,2396272.7962140255,186996175.5901878,184599902.79397377,1.0240890098272981,0.3057932348952579,2
Earth,earth,rv2_coarse,9,9.18,830,4280,404626292.3054546,319578406.7705507,-85047885.53490388,-0.23692928688961973,0.8127116491073578,2
Fornax-A,fixed,rv2_coarse,1,0.45,1304,3790,1179888110.9329467,2189929235.8952837,1010041124.962337,1.244391974061196,0.213355335345758,3
Fornax-A,fixed,rv2_coarse,2,0.7,1135,3578,17266221.688144445,393417708.2020682,376151486.51392376,1.2560178505875437,0.20910949821027813,3
Fornax-A,fixed,rv2_coarse,3,0.9,1146,3581,32541040.04973822,3349778.412698967,-29191261.637039255,-0.9564855437764789,0.33882698451732707,3
Fornax-A,fixed,rv2_coarse,4,1.31,1111,3560,1742804.0651440143,2206161.3944873596,463357.32934334525,1.7286464144102929,0.0838723972352684,3
Fornax-A,fixed,rv2_coarse,5,2.2,1151,3706,2403772.6324391835,2827357.013710874,423584.3812716906,1.1830740408769487,0.23677980489482708,3
Fornax-A,fixed,rv2_coarse,6,3.93,1118,3530,1708731.2841010734,1572221.6369511331,-136509.64714994025,-0.7515337669982701,0.45233148690724745,3
Fornax-A,fixed,rv2_coarse,7,4.7,1173,3559,360095.87031116796,2907596.9489988247,2547501.0786876567,1.5228164431784164,0.12780463495332772,3
Fornax-A,fixed,rv2_coarse,8,6.55,1085,3451,1117634.444592454,206869165.22464615,205751530.7800537,1.0325433391350756,0.30181765590538623,3
Fornax-A,fixed,rv2_coarse,9,9.18,1216,3894,306027920.6198698,341937712.40824926,35909791.78837943,0.10712006054515032,0.9146937327211815,3
Cygnus-A,fixed,rv2_coarse,1,0.45,19,5075,22729352.032894738,1938517052.8100617,1915787700.7771668,4.150613204287035,3.315857163666003e-05,3
Cygnus-A,fixed,rv2_coarse,2,0.7,19,4694,15328452.842105264,303995415.62825817,288666962.7861529,1.2627776226633265,0.2066691088350301,3
Cygnus-A,fixed,rv2_coarse,3,0.9,20,4707,2139323.759375,10462035.674036011,8322711.914661011,1.116051632455415,0.2644000340607413,3
Cygnus-A,fixed,rv2_coarse,4,1.31,17,4654,6800463.94117647,2078767.0807370003,-4721696.86043947,-0.9753757225405586,0.3293739216470639,3
Cygnus-A,fixed,rv2_coarse,5,2.2,24,4833,1471922.7838541667,2733209.444638423,1261286.6607842564,3.3808432180994337,0.0007226376269127144,3
Cygnus-A,fixed,rv2_coarse,6,3.93,21,4627,572893.2976190476,1609741.3431624162,1036848.0455433687,9.671992698115469,0.0,3
Cygnus-A,fixed,rv2_coarse,7,4.7,27,4705,310854.56481481483,2287382.980682639,1976528.415867824,1.5615767942181216,0.11838771977332585,3
Cygnus-A,fixed,rv2_coarse,8,6.55,19,4517,772699.3322368421,158313801.47782248,157541102.14558563,1.0347808444736994,0.30077127070447585,3
Cygnus-A,fixed,rv2_coarse,9,9.18,31,5079,3184172.455645161,335407894.12194514,332223721.6663,2.5264790026629544,0.01152122752724316,3
Sag-A,fixed,rv2_coarse,1,0.45,788,4306,956925506.2388166,2109695448.625987,1152769942.3871703,1.350218927045408,0.17694576875584533,3
Sag-A,fixed,rv2_coarse,2,0.7,721,3992,62497336.812760055,346238762.95617336,283741426.1434133,1.0389872802822329,0.29881065195650525,3
Sag-A,fixed,rv2_coarse,3,0.9,697,4030,3159786.170373027,11683676.782165013,8523890.611791987,0.9784687656241036,0.32784253211114933,3
Sag-A,fixed,rv2_coarse,4,1.31,711,3960,2342957.789029536,2051602.7506944444,-291355.03833509143,-1.2018379989705519,0.229426299936488,3
Sag-A,fixed,rv2_coarse,5,2.2,735,4122,2413325.124234694,2782904.7613870692,369579.6371523752,1.2482975965365632,0.21192209406041806,3
Sag-A,fixed,rv2_coarse,6,3.93,674,3974,1019229.2745734422,1704414.5503271264,685185.2757536842,4.897789508725007,9.692077540535138e-07,3
Sag-A,fixed,rv2_coarse,7,4.7,690,4042,443114.5401268116,2589010.6295582177,2145896.089431406,1.4540565336072608,0.1459306331099064,3
Sag-A,fixed,rv2_coarse,8,6.55,657,3879,2809195.8732817257,183880505.51015484,181071309.63687313,1.0213600637186753,0.30708387902150536,3
Sag-A,fixed,rv2_coarse,9,9.18,791,4319,160691663.37220487,365021601.7281941,204329938.35598925,0.9376274641551485,0.34843589225994887,3
Mercury,planet,rv2_coarse,1,0.45,741,4353,1710557363.2427464,1968960003.3394928,258402640.09674644,0.26193722995474183,0.79336983604399,3
Mercury,planet,rv2_coarse,2,0.7,735,3978,11233523.925170068,356709170.80896026,345475646.8837902,1.2826283593811096,0.19962230968871442,3
Mercury,planet,rv2_coarse,3,0.9,728,3999,3393944.3604910714,11707126.006110903,8313181.645619832,0.9400513173918255,0.3471912384363205,3
Mercury,planet,rv2_coarse,4,1.31,710,3961,1896056.4007042253,2131782.336846756,235725.93614253053,0.9516240886258024,0.34128766042052683,3
Mercury,planet,rv2_coarse,5,2.2,728,4129,3591054.0096153845,2574628.257144587,-1016425.7524707974,-0.7834217575696856,0.4333794835390421,3
